LECROYWaveRunnerž,40477,Waveform
Segments,1,SegmentSize,1000
Segment,TrigTime,TimeSinceSegment1
#1,07-Jun-2021 10:48:38,0                 
Time,Ampl
-0.00308,-0.00020594397
-0.00307,-0.00012871391
-0.00306,-0.00019307229
-0.00305,-0.00025743067
-0.00304,-0.00020594397
-0.00303,-0.00023168732
-0.00302,-0.00011584223
-0.00301,-0.00015445726
-0.003,-0.00020594397
-0.00299,-0.00018020062
-0.00298,-0.00023168732
-0.00297,-0.00028317403
-0.00296,-0.00025743067
-0.00295,-0.00020594397
-0.00294,-0.00021881564
-0.00293,-0.00018020062
-0.00292,-0.00028317403
-0.00291,-0.00019307229
-0.0029,-0.0002960457
-0.00289,-0.0002960457
-0.00288,-0.00025743067
-0.00287,-0.00020594397
-0.00286,-0.00033466073
-0.00285,-0.00036040409
-0.00284,-0.00020594397
-0.00283,-0.00034753241
-0.00282,-0.0002960457
-0.00281,-0.00025743067
-0.0028,-0.00037327576
-0.00279,-0.00030891738
-0.00278,-0.00030891738
-0.00277,-0.00030891738
-0.00276,-0.00025743067
-0.00275,-0.00030891738
-0.00274,-0.00034753241
-0.00273,-0.00036040409
-0.00272,-0.00034753241
-0.00271,-0.00037327576
-0.0027,-0.00028317403
-0.00269,-0.00033466073
-0.00268,-0.00036040409
-0.00267,-0.00032178906
-0.00266,-0.00039901912
-0.00265,-0.00036040409
-0.00264,-0.00034753241
-0.00263,-0.00039901912
-0.00262,-0.00037327576
-0.00261,-0.00039901912
-0.0026,-0.00037327576
-0.00259,-0.00043763415
-0.00258,-0.00034753241
-0.00257,-0.00036040409
-0.00256,-0.00033466073
-0.00255,-0.00034753241
-0.00254,-0.00038614744
-0.00253,-0.00037327576
-0.00252,-0.00033466073
-0.00251,-0.00041189079
-0.0025,-0.00036040409
-0.00249,-0.00036040409
-0.00248,-0.00038614744
-0.00247,-0.00038614744
-0.00246,-0.00039901912
-0.00245,-0.00045050582
-0.00244,-0.00037327576
-0.00243,-0.00037327576
-0.00242,-0.00038614744
-0.00241,-0.00042476247
-0.0024,-0.00042476247
-0.00239,-0.00039901912
-0.00238,-0.00039901912
-0.00237,-0.00043763415
-0.00236,-0.00045050582
-0.00235,-0.00043763415
-0.00234,-0.00041189079
-0.00233,-0.00045050582
-0.00232,-0.0004633775
-0.00231,-0.00039901912
-0.0023,-0.00039901912
-0.00229,-0.00043763415
-0.00228,-0.00043763415
-0.00227,-0.00039901912
-0.00226,-0.00043763415
-0.00225,-0.00041189079
-0.00224,-0.00042476247
-0.00223,-0.00039901912
-0.00222,-0.00036040409
-0.00221,-0.00037327576
-0.0022,-0.00047624918
-0.00219,-0.00041189079
-0.00218,-0.00042476247
-0.00217,-0.00042476247
-0.00216,-0.00039901912
-0.00215,-0.0004633775
-0.00214,-0.00039901912
-0.00213,-0.00042476247
-0.00212,-0.00045050582
-0.00211,-0.0004633775
-0.0021,-0.00037327576
-0.00209,-0.00041189079
-0.00208,-0.00045050582
-0.00207,-0.00043763415
-0.00206,-0.00038614744
-0.00205,-0.00039901912
-0.00204,-0.00043763415
-0.00203,-0.00045050582
-0.00202,-0.00043763415
-0.00201,-0.00043763415
-0.002,-0.00041189079
-0.00199,-0.00042476247
-0.00198,-0.00045050582
-0.00197,-0.00042476247
-0.00196,-0.00043763415
-0.00195,-0.00045050582
-0.00194,-0.00041189079
-0.00193,-0.0004633775
-0.00192,-0.00042476247
-0.00191,-0.00036040409
-0.0019,-0.00043763415
-0.00189,-0.00048912085
-0.00188,-0.00045050582
-0.00187,-0.00038614744
-0.00186,-0.00041189079
-0.00185,-0.0004633775
-0.00184,-0.00043763415
-0.00183,-0.00043763415
-0.00182,-0.00036040409
-0.00181,-0.00047624918
-0.0018,-0.00041189079
-0.00179,-0.00043763415
-0.00178,-0.00042476247
-0.00177,-0.00047624918
-0.00176,-0.00045050582
-0.00175,-0.00047624918
-0.00174,-0.00041189079
-0.00173,-0.00039901912
-0.00172,-0.00045050582
-0.00171,-0.00045050582
-0.0017,-0.00042476247
-0.00169,-0.00043763415
-0.00168,-0.00050199253
-0.00167,-0.00047624918
-0.00166,-0.00043763415
-0.00165,-0.00042476247
-0.00164,-0.00050199253
-0.00163,-0.00045050582
-0.00162,-0.00045050582
-0.00161,-0.00048912085
-0.0016,-0.00045050582
-0.00159,-0.0004633775
-0.00158,-0.0004633775
-0.00157,-0.00045050582
-0.00156,-0.00047624918
-0.00155,-0.0004633775
-0.00154,-0.00047624918
-0.00153,-0.00047624918
-0.00152,-0.00048912085
-0.00151,-0.00043763415
-0.0015,-0.00045050582
-0.00149,-0.00045050582
-0.00148,-0.00048912085
-0.00147,-0.00043763415
-0.00146,-0.00048912085
-0.00145,-0.00043763415
-0.00144,-0.00047624918
-0.00143,-0.0004633775
-0.00142,-0.00043763415
-0.00141,-0.00047624918
-0.0014,-0.0004633775
-0.00139,-0.00043763415
-0.00138,-0.00043763415
-0.00137,-0.00050199253
-0.00136,-0.00048912085
-0.00135,-0.00045050582
-0.00134,-0.0004633775
-0.00133,-0.00045050582
-0.00132,-0.00045050582
-0.00131,-0.00047624918
-0.0013,-0.0004633775
-0.00129,-0.00043763415
-0.00128,-0.00048912085
-0.00127,-0.00043763415
-0.00126,-0.00047624918
-0.00125,-0.0004633775
-0.00124,-0.00043763415
-0.00123,-0.00045050582
-0.00122,-0.00045050582
-0.00121,-0.00047624918
-0.0012,-0.00042476247
-0.00119,-0.00037327576
-0.00118,-0.00050199253
-0.00117,-0.00045050582
-0.00116,-0.00048912085
-0.00115,-0.00047624918
-0.00114,-0.00045050582
-0.00113,-0.00042476247
-0.00112,-0.00050199253
-0.00111,-0.00047624918
-0.0011,-0.00047624918
-0.00109,-0.00039901912
-0.00108,-0.00047624918
-0.00107,-0.00041189079
-0.00106,-0.00039901912
-0.00105,-0.00048912085
-0.00104,-0.0004633775
-0.00103,-0.00048912085
-0.00102,-0.0004633775
-0.00101,-0.0004633775
-0.001,-0.00047624918
-0.00099,-0.00050199253
-0.00098,-0.00042476247
-0.00097,-0.00047624918
-0.00096,-0.00045050582
-0.00095,-0.00042476247
-0.00094,-0.00048912085
-0.00093,-0.00045050582
-0.00092,-0.00045050582
-0.00091,-0.00047624918
-0.0009,-0.0005148642
-0.00089,-0.00045050582
-0.00088,-0.00047624918
-0.00087,-0.0004633775
-0.00086,-0.00045050582
-0.00085,-0.00042476247
-0.00084,-0.00047624918
-0.00083,-0.00050199253
-0.00082,-0.0004633775
-0.00081,-0.00047624918
-0.0008,-0.00045050582
-0.00079,-0.0004633775
-0.00078,-0.00047624918
-0.00077,-0.0004633775
-0.00076,-0.00047624918
-0.00075,-0.00043763415
-0.00074,-0.00047624918
-0.00073,-0.00042476247
-0.00072,-0.00047624918
-0.00071,-0.00048912085
-0.0007,-0.00047624918
-0.00069,-0.00043763415
-0.00068,-0.00043763415
-0.00067,-0.00045050582
-0.00066,-0.00045050582
-0.00065,-0.00043763415
-0.00064,-0.00047624918
-0.00063,-0.00043763415
-0.00062,-0.00047624918
-0.00061,-0.0005148642
-0.0006,-0.00045050582
-0.00059,-0.00039901912
-0.00058,-0.0004633775
-0.00057,-0.00047624918
-0.00056,-0.0004633775
-0.00055,-0.0005148642
-0.00054,-0.00041189079
-0.00053,-0.00047624918
-0.00052,-0.00047624918
-0.00051,-0.00045050582
-0.0005,-0.00043763415
-0.00049,-0.00041189079
-0.00048,-0.00045050582
-0.00047,-0.00045050582
-0.00046,-0.00048912085
-0.00045,-0.00047624918
-0.00044,-0.0004633775
-0.00043,-0.00043763415
-0.00042,-0.00048912085
-0.00041,-0.00047624918
-0.0004,-0.0004633775
-0.00039,-0.00045050582
-0.00038,-0.0005148642
-0.00037,-0.0004633775
-0.00036,-0.00047624918
-0.00035,-0.00042476247
-0.00034,-0.0004633775
-0.00033,-0.00047624918
-0.00032,-0.00045050582
-0.00031,-0.00047624918
-0.0003,-0.0004633775
-0.00029,-0.00050199253
-0.00028,-0.00045050582
-0.00027,-0.00041189079
-0.00026,-0.00043763415
-0.00025,-0.00045050582
-0.00024,-0.0004633775
-0.00023,-0.00048912085
-0.00022,-0.00045050582
-0.00021,-0.0004633775
-0.0002,-0.00045050582
-0.00019,-0.00047624918
-0.00018,-0.00048912085
-0.00017,-0.00048912085
-0.00016,-0.00045050582
-0.00015,-0.00047624918
-0.00014,-0.00052773588
-0.00013,-0.00050199253
-0.00012,-0.0004633775
-0.00011,-0.0004633775
-0.0001,-0.00048912085
-9e-05,-0.00045050582
-8e-05,-0.00045050582
-7e-05,-0.0004633775
-6e-05,-0.0004633775
-5e-05,-0.00050199253
-4e-05,-0.00050199253
-3e-05,-0.0005148642
-2e-05,-0.0004633775
-1e-05,-0.0004633775
4.96361e-18,-0.00047624918
1e-05,-0.00045050582
2e-05,-0.00045050582
3e-05,-0.00045050582
4e-05,-0.00050199253
5e-05,-0.0004633775
6e-05,-0.00043763415
7e-05,-0.00038614744
8e-05,-0.00041189079
9e-05,-0.00034753241
0.0001,-0.00030891738
0.00011,-0.00028317403
0.00012,-0.00019307229
0.00013,-6.4355527e-05
0.00014,2.5746209e-05
0.00015,0.00016733465
0.00016,0.00042476818
0.00017,0.00069507339
0.00018,0.00064358668
0.00019,0.0011455821
0.0002,0.0012099404
0.00021,0.0015188607
0.00022,0.0018535243
0.00023,0.0022010595
0.00024,0.0026644399
0.00025,0.0029862318
0.00026,0.0035525856
0.00027,0.0039644792
0.00028,0.0044407313
0.00029,0.0047367798
0.0003,0.0053546203
0.00031,0.0061526642
0.00032,0.0071309116
0.00033,0.0075685486
0.00034,0.0081992608
0.00035,0.0089973047
0.00036,0.0094220701
0.00037,0.010104269
0.00038,0.010915185
0.00039,0.012266711
0.0004,0.012356812
0.00041,0.013618237
0.00042,0.014017259
0.00043,0.014763816
0.00044,0.016218315
0.00045,0.017428253
0.00046,0.018213425
0.00047,0.019011469
0.00048,0.019809513
0.00049,0.020620429
0.0005,0.021045194
0.00051,0.023117534
0.00052,0.023284866
0.00053,0.0243146
0.00054,0.025408692
0.00055,0.026013661
0.00056,0.027635492
0.00057,0.028485023
0.00058,0.028098873
0.00059,0.030081111
0.0006,0.031329663
0.00061,0.033402003
0.00062,0.033968357
0.00063,0.033569335
0.00064,0.035281268
0.00065,0.037083303
0.00066,0.03775263
0.00067,0.038074422
0.00068,0.039322975
0.00069,0.041150753
0.0007,0.041099266
0.00071,0.042785456
0.00072,0.044394415
0.00073,0.044497389
0.00074,0.045205331
0.00075,0.047277671
0.00076,0.047560848
0.00077,0.048783657
0.00078,0.049465856
0.00079,0.05041836
0.0008,0.052477828
0.00081,0.052735262
0.00082,0.053829354
0.00083,0.054511553
0.00084,0.055824464
0.00085,0.056982915
0.00086,0.057974034
0.00087,0.058681976
0.00088,0.060316679
0.00089,0.06101175
0.0009,0.061964254
0.00091,0.062891014
0.00092,0.063302908
0.00093,0.065323761
0.00094,0.066186164
0.00095,0.066894106
0.00096,0.068374349
0.00097,0.069249623
0.00098,0.069635773
0.00099,0.07022787
0.001,0.071733856
0.00101,0.072737847
0.00102,0.072107135
0.00103,0.072287338
0.00104,0.074050758
0.00105,0.073136869
0.00106,0.073625993
0.00107,0.075119107
0.00108,0.074874545
0.00109,0.074552753
0.0011,0.074398293
0.00111,0.074025015
0.00112,0.074514138
0.00113,0.074243833
0.00114,0.073780453
0.00115,0.07460424
0.00116,0.073432917
0.00117,0.07307251
0.00118,0.074230961
0.00119,0.073278457
0.0012,0.073574506
0.00121,0.071952675
0.00122,0.072519028
0.00123,0.071463551
0.00124,0.070562534
0.00125,0.071257604
0.00126,0.070485303
0.00127,0.069815976
0.00128,0.070511047
0.00129,0.069777361
0.0013,0.06854168
0.00131,0.068811986
0.00132,0.067910968
0.00133,0.068219888
0.00134,0.066289137
0.00135,0.0658515
0.00136,0.067331743
0.00137,0.066186164
0.00138,0.064989098
0.00139,0.065336633
0.0014,0.063405881
0.00141,0.063882133
0.00142,0.062131585
0.00143,0.062479121
0.00144,0.061217696
0.00145,0.060496882
0.00146,0.060355294
0.00147,0.059621608
0.00148,0.059441405
0.00149,0.058887923
0.0015,0.058424543
0.00151,0.058398799
0.00152,0.056957171
0.00153,0.056287844
0.00154,0.055515544
0.00155,0.055541287
0.00156,0.054048173
0.00157,0.054164018
0.00158,0.052297625
0.00159,0.052464956
0.0016,0.051782757
0.00161,0.051061944
0.00162,0.051602554
0.00163,0.05018667
0.00164,0.048745042
0.00165,0.049749033
0.00166,0.047045981
0.00167,0.047354901
0.00168,0.046698445
0.00169,0.046312295
0.0017,0.044690464
0.00171,0.045462764
0.00172,0.044227083
0.00173,0.043750831
0.00174,0.042540894
0.00175,0.041575518
0.00176,0.040700244
0.00177,0.040931934
0.00178,0.039863585
0.00179,0.039451691
0.0018,0.039297231
0.00181,0.038666519
0.00182,0.038203139
0.00183,0.036632794
0.00184,0.036787254
0.00185,0.036272387
0.00186,0.035628803
0.00187,0.035088193
0.00188,0.035023835
0.00189,0.034045587
0.0019,0.033466362
0.00191,0.03299011
0.00192,0.031921761
0.00193,0.032063349
0.00194,0.031432637
0.00195,0.030338544
0.00196,0.029746447
0.00197,0.029785062
0.00198,0.029089992
0.00199,0.028150359
0.002,0.027699851
0.00201,0.027429546
0.00202,0.027403802
0.00203,0.027197855
0.00204,0.026078019
0.00205,0.026180993
0.00206,0.024507675
0.00207,0.024430445
0.00208,0.024263113
0.00209,0.024057166
0.0021,0.023413582
0.00211,0.022641282
0.00212,0.022615538
0.00213,0.021392729
0.00214,0.021727393
0.00215,0.02185611
0.00216,0.020839247
0.00217,0.020105562
0.00218,0.019191673
0.00219,0.019397619
0.0022,0.018522345
0.00221,0.019050084
0.00222,0.01863819
0.00223,0.017698558
0.00224,0.017170819
0.00225,0.017518355
0.00226,0.01633416
0.00227,0.016591594
0.00228,0.015600475
0.00229,0.015548988
0.0023,0.01571632
0.00231,0.015317298
0.00232,0.014377666
0.00233,0.014506382
0.00234,0.014068745
0.00235,0.014004387
0.00236,0.013592493
0.00237,0.013669723
0.00238,0.012434042
0.00239,0.012498401
0.0024,0.012215224
0.00241,0.012009277
0.00242,0.011623127
0.00243,0.011275591
0.00244,0.01133995
0.00245,0.010863698
0.00246,0.010529034
0.00247,0.010915185
0.00248,0.010271601
0.00249,0.010361702
0.0025,0.010001296
0.00251,0.0096151452
0.00252,0.0090745348
0.00253,0.0086755128
0.00254,0.0089844331
0.00255,0.0084953094
0.00256,0.0084566943
0.00257,0.0080834157
0.00258,0.0078131105
0.00259,0.0080190573
0.0026,0.0079675706
0.00261,0.007632907
0.00262,0.0070408099
0.00263,0.0068992215
0.00264,0.0069764515
0.00265,0.0070408099
0.00266,0.0065516862
0.00267,0.0063972261
0.00268,0.006281381
0.00269,0.0059081024
0.0027,0.0061397926
0.00271,0.0061140492
0.00272,0.0056120538
0.00273,0.0051615451
0.00274,0.0053160053
0.00275,0.0052130318
0.00276,0.0051872885
0.00277,0.0047882665
0.00278,0.0049813417
0.00279,0.0046595498
0.0028,0.0045565763
0.00281,0.0044664746
0.00282,0.0041060677
0.00283,0.0042476561
0.00284,0.0040288376
0.00285,0.0040803243
0.00286,0.0041189393
0.00287,0.0036040723
0.00288,0.0038357625
0.00289,0.0040030943
0.0029,0.0033466388
0.00291,0.0034882272
0.00292,0.0034238688
0.00293,0.003295152
0.00294,0.0032436653
0.00295,0.0028317717
0.00296,0.0030505902
0.00297,0.00274167
0.00298,0.0027159266
0.00299,0.0026644399
0.003,0.0026901832
0.00301,0.0027287983
0.00302,0.0025228515
0.00303,0.0024327497
0.00304,0.0024971081
0.00305,0.0022268029
0.00306,0.0020594711
0.00307,0.0021238295
0.00308,0.0021109578
0.00309,0.0021881879
0.0031,0.0018921393
0.00311,0.0019178827
0.00312,0.0018406526
0.00313,0.0018535243
0.00314,0.0016089624
0.00315,0.0016218341
0.00316,0.0015317324
0.00317,0.0016604491
0.00318,0.0015188607
0.00319,0.0013644006
0.0032,0.0014287589
0.00321,0.0014802457
0.00322,0.0012099404
0.00323,0.0013901439
0.00324,0.001106967
0.00325,0.0012871705
0.00326,0.0013386572
0.00327,0.0012356838
0.00328,0.0011584537
0.00329,0.001029737
0.0033,0.0012485555
0.00331,0.001029737
0.00332,0.00092676357
0.00333,0.00083666183
0.00334,0.0010039936
0.00335,0.00096537859
0.00336,0.00088814854
0.00337,0.00087527686
0.00338,0.00090102021
0.00339,0.0007980468
0.0034,0.00070794506
0.00341,0.00055348495
0.00342,0.00082379015
0.00343,0.00054061327
0.00344,0.00052774159
0.00345,0.00055348495
0.00346,0.00039902483
0.00347,0.00043763986
0.00348,0.00063071501
0.00349,0.00048912656
0.0035,0.00047625489
0.00351,0.00038615315
0.00352,0.00039902483
0.00353,0.00027030806
0.00354,0.00043763986
0.00355,0.00039902483
0.00356,0.00030892309
0.00357,0.00025743639
0.00358,0.00029605142
0.00359,0.00028317974
0.0036,0.00028317974
0.00361,0.00028317974
0.00362,0.00015446297
0.00363,0.00028317974
0.00364,0.00011584794
0.00365,0.00018020633
0.00366,0.00025743639
0.00367,0.0001415913
0.00368,6.4361238e-05
0.00369,2.5746209e-05
0.0037,0.00011584794
0.00371,5.1489562e-05
0.00372,0.0001415913
0.00373,6.4361238e-05
0.00374,2.8558134e-09
0.00375,2.5746209e-05
0.00376,1.2874532e-05
0.00377,-0.00016732894
0.00378,-2.5740497e-05
0.00379,-6.4355527e-05
0.0038,-9.009888e-05
0.00381,-7.7227203e-05
0.00382,-0.00015445726
0.00383,-6.4355527e-05
0.00384,-0.00018020062
0.00385,-5.148385e-05
0.00386,-0.00020594397
0.00387,-0.00020594397
0.00388,-0.00028317403
0.00389,-0.00012871391
0.0039,-0.00016732894
0.00391,-0.00018020062
0.00392,-0.00016732894
0.00393,-0.00014158559
0.00394,-0.00020594397
0.00395,-0.00023168732
0.00396,-0.00016732894
0.00397,-0.00018020062
0.00398,-0.000244559
0.00399,-0.00019307229
0.004,-0.00027030235
0.00401,-0.00020594397
0.00402,-0.00021881564
0.00403,-0.0002960457
0.00404,-0.000244559
0.00405,-0.00027030235
0.00406,-0.00020594397
0.00407,-0.00019307229
0.00408,-0.00025743067
0.00409,-0.00018020062
0.0041,-0.0002960457
0.00411,-0.00019307229
0.00412,-0.0002960457
0.00413,-0.00028317403
0.00414,-0.00037327576
0.00415,-0.00032178906
0.00416,-0.00030891738
0.00417,-0.0002960457
0.00418,-0.00030891738
0.00419,-0.00037327576
0.0042,-0.00033466073
0.00421,-0.00038614744
0.00422,-0.00033466073
0.00423,-0.00033466073
0.00424,-0.00030891738
0.00425,-0.00033466073
0.00426,-0.00038614744
0.00427,-0.00037327576
0.00428,-0.00033466073
0.00429,-0.00036040409
0.0043,-0.00032178906
0.00431,-0.00032178906
0.00432,-0.00038614744
0.00433,-0.00036040409
0.00434,-0.00030891738
0.00435,-0.00036040409
0.00436,-0.00036040409
0.00437,-0.00041189079
0.00438,-0.00038614744
0.00439,-0.00039901912
0.0044,-0.00043763415
0.00441,-0.00042476247
0.00442,-0.00036040409
0.00443,-0.00037327576
0.00444,-0.00036040409
0.00445,-0.00043763415
0.00446,-0.00037327576
0.00447,-0.00036040409
0.00448,-0.00039901912
0.00449,-0.00038614744
0.0045,-0.00041189079
0.00451,-0.00042476247
0.00452,-0.00038614744
0.00453,-0.00032178906
0.00454,-0.00041189079
0.00455,-0.00039901912
0.00456,-0.00039901912
0.00457,-0.00034753241
0.00458,-0.00037327576
0.00459,-0.00037327576
0.0046,-0.0004633775
0.00461,-0.00037327576
0.00462,-0.00041189079
0.00463,-0.00042476247
0.00464,-0.00034753241
0.00465,-0.00039901912
0.00466,-0.00045050582
0.00467,-0.0004633775
0.00468,-0.00043763415
0.00469,-0.00034753241
0.0047,-0.00036040409
0.00471,-0.00038614744
0.00472,-0.00041189079
0.00473,-0.00041189079
0.00474,-0.00042476247
0.00475,-0.00041189079
0.00476,-0.00039901912
0.00477,-0.00042476247
0.00478,-0.00043763415
0.00479,-0.00036040409
0.0048,-0.00039901912
0.00481,-0.00043763415
0.00482,-0.00041189079
0.00483,-0.00045050582
0.00484,-0.00043763415
0.00485,-0.00047624918
0.00486,-0.00043763415
0.00487,-0.00045050582
0.00488,-0.00042476247
0.00489,-0.00043763415
0.0049,-0.00045050582
0.00491,-0.00043763415
0.00492,-0.00042476247
0.00493,-0.00045050582
0.00494,-0.00041189079
0.00495,-0.00045050582
0.00496,-0.00043763415
0.00497,-0.00041189079
0.00498,-0.00045050582
0.00499,-0.00042476247
0.005,-0.00041189079
0.00501,-0.00050199253
0.00502,-0.00041189079
0.00503,-0.00042476247
0.00504,-0.00043763415
0.00505,-0.00041189079
0.00506,-0.00043763415
0.00507,-0.00037327576
0.00508,-0.00047624918
0.00509,-0.0004633775
0.0051,-0.0004633775
0.00511,-0.00036040409
0.00512,-0.00045050582
0.00513,-0.00048912085
0.00514,-0.00043763415
0.00515,-0.00047624918
0.00516,-0.00050199253
0.00517,-0.00045050582
0.00518,-0.00043763415
0.00519,-0.00045050582
0.0052,-0.0004633775
0.00521,-0.00042476247
0.00522,-0.00039901912
0.00523,-0.00043763415
0.00524,-0.00043763415
0.00525,-0.00039901912
0.00526,-0.00043763415
0.00527,-0.00043763415
0.00528,-0.00045050582
0.00529,-0.00045050582
0.0053,-0.00041189079
0.00531,-0.00041189079
0.00532,-0.00043763415
0.00533,-0.00043763415
0.00534,-0.00041189079
0.00535,-0.00048912085
0.00536,-0.0004633775
0.00537,-0.00039901912
0.00538,-0.00041189079
0.00539,-0.00045050582
0.0054,-0.00043763415
0.00541,-0.00050199253
0.00542,-0.00048912085
0.00543,-0.00042476247
0.00544,-0.00047624918
0.00545,-0.00047624918
0.00546,-0.00037327576
0.00547,-0.0004633775
0.00548,-0.00041189079
0.00549,-0.00039901912
0.0055,-0.00045050582
0.00551,-0.00047624918
0.00552,-0.0005148642
0.00553,-0.00043763415
0.00554,-0.0004633775
0.00555,-0.00047624918
0.00556,-0.00048912085
0.00557,-0.00048912085
0.00558,-0.0004633775
0.00559,-0.00043763415
0.0056,-0.0004633775
0.00561,-0.00043763415
0.00562,-0.00050199253
0.00563,-0.00041189079
0.00564,-0.0004633775
0.00565,-0.00047624918
0.00566,-0.00041189079
0.00567,-0.00048912085
0.00568,-0.00043763415
0.00569,-0.0004633775
0.0057,-0.00045050582
0.00571,-0.00048912085
0.00572,-0.00042476247
0.00573,-0.00045050582
0.00574,-0.00042476247
0.00575,-0.00043763415
0.00576,-0.00048912085
0.00577,-0.0004633775
0.00578,-0.0005148642
0.00579,-0.0004633775
0.0058,-0.00047624918
0.00581,-0.00045050582
0.00582,-0.00050199253
0.00583,-0.00045050582
0.00584,-0.00047624918
0.00585,-0.00047624918
0.00586,-0.00045050582
0.00587,-0.0004633775
0.00588,-0.0004633775
0.00589,-0.00047624918
0.0059,-0.00043763415
0.00591,-0.00042476247
0.00592,-0.0004633775
0.00593,-0.00041189079
0.00594,-0.0004633775
0.00595,-0.00048912085
0.00596,-0.00047624918
0.00597,-0.00047624918
